,n,xray_native_5_0+xray_native_5_1_mean,xray_native_5_0+xray_native_5_1_std,ff_mean,ff_std,rmsd_mean,rmsd_std,xray_native_5_0+xray_native_5_1_50,xray_native_5_0+xray_native_5_1_25,xray_native_5_0+xray_native_5_1_75,ff_50,ff_25,ff_75,rmsd_50,rmsd_25,rmsd_75
901,902,8.652893933970258,0.003404319017774028,12913.85423175479,470.66400375390435,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
902,903,8.652781829899611,0.002732485837340976,12901.720098224314,444.84867671010176,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
903,904,8.652878875306909,0.0033741018191975943,12910.689213189618,460.88226209343384,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
904,905,8.652755492264117,0.002712915935342874,12895.387317427623,437.61507764157534,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
905,906,8.652843490453115,0.0033095400906844995,12903.092619899939,439.1633973397139,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
906,907,8.652843490453115,0.0033095400906844995,12903.092619899939,439.1633973397139,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
907,908,8.652744957209917,0.0027049765294434995,12892.85420510895,434.6621012689981,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
908,909,8.652734422155717,0.0026969725995473408,12890.321092790276,431.67406114322125,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
909,910,8.652813373126419,0.0032465233497485416,12896.762582769596,417.7127269285524,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
910,911,8.65271409596527,0.002653709092833646,12885.889518065766,419.2543751164296,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
911,912,8.652708828438172,0.0026495766001909038,12884.622961906429,417.6887229461411,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
912,913,8.652693025856873,0.002637077137827391,12880.823293428415,412.93284438108356,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
913,914,8.652687758329774,0.002632876386579736,12879.556737269078,411.327532356788,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
914,915,8.652682490802674,0.002628658366825736,12878.290181109744,409.71201526412096,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
915,916,8.652781767963823,0.003227051605134041,12889.163245813568,408.33672722456,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
916,917,8.652781767963823,0.003227051605134041,12889.163245813568,408.33672722456,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
917,918,8.652765965382525,0.003217155109462233,12885.363577335558,403.51338347076546,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
918,919,8.652750906719177,0.0031845577460787085,12882.198558770386,391.8297574488044,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
919,920,8.652750906719177,0.0031845577460787085,12882.198558770386,391.8297574488044,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
920,921,8.652651629558028,0.0025751239100048084,12871.32549406656,393.07016738489165,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
921,922,8.652719301556578,0.003164080864631944,12874.599221814362,381.52872176699253,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
922,923,8.652646362030929,0.00257073710748177,12870.058937907223,391.35265733286553,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
923,924,8.65263130336758,0.0025291121332081464,12866.89391934205,379.16689155042445,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
924,925,8.652688440311934,0.0031201118748675474,12867.63453477118,363.5285048198995,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
925,926,8.65263731481263,0.0025049760987219303,12868.79512541423,373.8877256096151,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
926,927,8.65262603584048,0.002524602972494472,12865.627363182713,377.3712388152999,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
927,928,8.652632047285529,0.0025004360764584285,12867.528569254893,372.07306751098673,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
928,929,8.652632047285529,0.0025004360764584285,12867.528569254893,372.07306751098673,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
929,930,8.652571130649976,0.001611021859085431,12866.79069749211,371.5351542096141,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
930,931,8.652565863122875,0.0016037361048492637,12865.524141332773,369.7020821932233,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
931,932,8.652565863122875,0.0016037361048492637,12865.524141332773,369.7020821932233,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
932,933,8.652560595595778,0.0015963997193245841,12864.257585173436,367.8555151325564,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
933,934,8.652560595595778,0.0015963997193245841,12864.257585173436,367.8555151325564,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
934,935,8.652560595595778,0.0015963997193245841,12864.257585173436,367.8555151325564,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
935,936,8.652481582689287,0.0014797538206670947,12845.259242783372,338.3835650024994,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
936,937,8.652560595595778,0.0015963997193245841,12864.257585173436,367.8555151325564,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
937,938,8.652555328068678,0.0015890120012254927,12862.9910290141,365.99524876678714,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
938,939,8.652555328068678,0.0015890120012254927,12862.9910290141,365.99524876678714,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
939,940,8.652555328068678,0.0015890120012254927,12862.9910290141,365.99524876678714,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
940,941,8.652555328068678,0.0015890120012254927,12862.9910290141,365.99524876678714,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
941,942,8.652440186390443,0.0013598723328668706,12835.76144342151,312.75949090010437,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
942,943,8.65253952548738,0.0015665335637881556,12859.191360536086,360.33012428199436,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
943,944,8.652528990433183,0.0015512775753170334,12856.658248217409,356.4808658495433,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
944,945,8.652528990433183,0.0015512775753170334,12856.658248217409,356.4808658495433,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
945,946,8.652414592672894,0.0012572933409229858,12830.063312537666,292.0926176993003,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
946,947,8.652409325145797,0.0012472832367199144,12828.796756378328,289.59682575541444,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
947,948,8.652378463901151,0.0011226189694931953,12821.832069335143,264.22931346826834,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
948,949,8.652488338052288,0.0013877877084546863,12847.795098768394,324.5089896195151,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
949,950,8.65247780299809,0.001370149958266808,12845.26198644972,320.1392783984807,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
950,951,8.65247253547099,0.001361214810312324,12843.995430290383,317.9243332851331,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
951,952,8.65247253547099,0.001361214810312324,12843.995430290383,317.9243332851331,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
952,953,8.65247253547099,0.001361214810312324,12843.995430290383,317.9243332851331,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
953,954,8.65246726794389,0.001352200102723413,12842.728874131044,315.68876680535107,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
954,955,8.652451465362592,0.0013246623077898222,12838.929205653032,308.85384065911666,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
955,956,8.65231072996681,0.0008839249496829692,12806.001489176599,212.53627523172833,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
956,957,8.652435662781294,0.0012963471365346213,12835.12953717502,301.81636359151435,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
957,958,8.652289659858415,0.0008223924048241054,12800.93526453925,197.74101699795773,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
958,959,8.652410069063748,0.0011881995328581426,12829.431406291174,280.33107949163355,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
959,960,8.652404801536647,0.0011775820145068334,12828.164850131836,277.72673190139557,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
960,961,8.652404801536647,0.0011775820145068334,12828.164850131836,277.72673190139557,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
961,962,8.652399534009549,0.0011668441105015471,12826.898293972497,275.0918987671306,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
962,963,8.652273857277116,0.0007726584283925211,12797.135596061238,185.78267810615176,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
963,964,8.652268589750015,0.0007552796299496625,12795.869039901901,181.6040144194068,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
964,965,8.652268589750015,0.0007552796299496625,12795.869039901901,181.6040144194068,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
965,966,8.652258054695817,0.0007191476783444638,12793.335927583226,172.91622886275255,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
966,967,8.652258054695817,0.0007191476783444638,12793.335927583226,172.91622886275255,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
967,968,8.652373196374052,0.0011112252964951335,12820.565513175812,261.427817199204,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
968,969,8.652367928846951,0.0010996883534856333,12819.298957016474,258.5897692990946,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
969,970,8.652258054695817,0.0007191476783444638,12793.335927583226,172.91622886275255,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
970,971,8.652357393792753,0.0010761661694106397,12816.7658446978,252.7990786382883,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
971,972,8.65225278716872,0.0007003236213841899,12792.06937142389,168.3900584536908,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
972,973,8.652336323684356,0.0010271835273047193,12811.69962006045,240.72034596325747,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
973,974,8.652231717060323,0.0006188839983676432,12787.003146786541,148.80822162645674,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
