,state_id,job_id,w_xray_id,field,r_free_0,ff,pdb,r_free_1
37,0.0,3.0,4.0,0.3413728110366634,0.3413728110366634,3840.5900503406647,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W4/output_4/pdbs/200.pdb,0.3651657845934463
38,0.0,3.0,5.0,0.4073963396676676,0.4073963396676676,26695.27169694968,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W5/output_2/pdbs/10.pdb,0.3545877667491077
39,0.0,3.0,6.0,0.4325409817898843,0.4325409817898843,181601.1188461373,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W6/output_3/pdbs/15.pdb,0.3351646268145091
40,0.0,3.0,7.0,0.4348858327292608,0.4348858327292608,338751.1227252945,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W7/output_1/pdbs/27.pdb,0.336786198734558
41,0.0,3.0,8.0,0.4378303975269473,0.4378303975269473,386166.25830510695,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W8/output_3/pdbs/36.pdb,0.338889599979757
42,0.0,3.0,9.0,0.4388143039633145,0.4388143039633145,2524704.7221226697,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W9/output_2/pdbs/29.pdb,0.349253700510988
43,0.0,3.0,10.0,0.439382184172829,0.439382184172829,48592787.86537455,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J3_W10/output_4/pdbs/59.pdb,0.3381339053644603
44,0.0,4.0,0.0,0.4704761780651851,0.4704761780651851,1871.5107830652776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W0/output_1/pdbs/12.pdb,
45,0.0,4.0,1.0,0.4385444188790249,0.4385444188790249,1769.8248629741383,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W1/output_1/pdbs/32.pdb,
46,0.0,4.0,2.0,0.3689436991842185,0.3689436991842185,1590.1259425849498,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W2/output_2/pdbs/278.pdb,
47,0.0,4.0,3.0,0.3172926857350809,0.3172926857350809,1631.1230297777631,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J4_W3/output_4/pdbs/256.pdb,
